record no,CRUISE_ID,DATE_UTC,TIME_UTC,DATE_LOCAL,TIME_LOCAL,LATITUDE_DEG,LONGITUDE_DEG,LATITUDE_DEC,LONGITUDE_DEC,STATION_NO,NISKIN_NO,NISKIN_NO_FLAG_W,CTDPRS_DBAR,DEPTH (M),CTDTMP_DEG_C_ITS90,CTDTMP2_DEC_C_ITS90,CTDTMP_FLAG_W,CTD/TEMP_COMMENTS,CTDSAL_PSS78,CTDSAL2_PSS78,CTDSAL_FLAG_W,CTD/SAL_COMMENTS,SIGMATHETA_KG_M3,SIGMATHETA2_KG_M3,CTDOXY_MG_L_1,CTDOXY_MG_L_2,CTDOXY_MG_L_AVG,CTDOXY_FLAG_W,CTD/O2_COMMENTS,OXYGEN_MG_L_1,OXYGEN_MG_L_2,OXYGEN_MG_L_3,OXYGEN_avg_mg_L,OXYGEN_UMOL_KG,OXYGEN_FLAG_W,OXYGEN COMMENTS,CTD_PH_NBS,SALINITY_PSS78_1,SALINITY_PSS78_2,SALINITY_FLAG_W,Nutrient lab temperature,NITRATE_UMOL_L,NITRITE_UMOL_L,AMMONIUM_UMOL_L,PHOSPHATE_UMOL_L,SILICATE_UMOL_L,NUTRIENTS_FLAG_W,CTD FLU (mg/m3),CHLA (ug/l),CHLA 2 (ug/l),CHLA avg (ug/l),CHLA_FLAG_W,PHAEOPIGMENT (ug/l),PHAEOPIGMENT 2 (ug/l),PHAEOPIGMENT avg (ug/l),PHAEOPIGMENT_FLAG_W,TA_UMOL_KG,TA_FLAG_W,DIC_UMOL_KG,DIC_FLAG_W,SECCHI DEPTH (m)
1,TN384,09/26/20,15:41:03,09/26/20,8:41:03, 47 58.42 N, 124 57.74 W,47.974,124.962,381,1,,93.173,92.370,7.625,7.625,50.399,,33.663,33.672,42.031,,26.280,26.286,2.439,2.276,2.358,,NEMO-SS recover,2.505,,,2.505,,,,7.898,,,,,,,,,,,0.019,,,,,,,,,,,,,
2,TN384,09/26/20,15:41:19,09/26/20,8:41:19, 47 58.42 N, 124 57.74 W,47.974,124.962,381,2,,95.448,94.625,7.624,7.625,51.536,,33.662,33.671,42.599,,26.279,26.286,2.446,2.272,2.359,,NEMO-SS recover,,,,,,,,7.888,,,,,30.136,0.185,0.559,2.402,46.675,,0.012,,,,,,,,,,,,,
3,TN384,09/26/20,15:42:42,09/26/20,8:42:42, 47 58.42 N, 124 57.74 W,47.974,124.962,381,3,,86.564,85.820,7.627,7.628,47.095,,33.659,33.668,40.377,,26.276,26.283,2.464,2.295,2.380,,NEMO-SS recover,2.515,2.532,,2.524,,,,7.863,,,,,29.900,0.176,0.560,2.391,46.486,,0.014,,,,,,,,,,,,,
4,TN384,09/26/20,15:42:55,09/26/20,8:42:55, 47 58.42 N, 124 57.74 W,47.974,124.962,381,4,,84.579,83.852,7.628,7.629,46.103,,33.658,33.667,39.881,,26.275,26.282,2.474,2.305,2.390,,NEMO-SS recover,,,,,,,,7.863,,,,,,,,,,,0.015,,,,,,,,,,,,,
5,TN384,09/26/20,15:43:53,09/26/20,8:43:53, 47 58.42 N, 124 57.74 W,47.974,124.962,381,5,,80.621,79.929,7.630,7.630,44.125,,33.656,33.665,38.891,,26.273,26.280,2.495,2.327,2.411,,NEMO-SS recover,2.610,,,2.610,,,,7.854,,,,,29.763,0.160,0.563,2.364,46.260,,0.007,,,,,,,,,,,,,
6,TN384,09/26/20,15:44:03,09/26/20,8:44:03, 47 58.42 N, 124 57.74 W,47.974,124.962,381,6,,80.965,80.270,7.629,7.630,44.297,,33.657,33.665,38.977,,26.274,26.281,2.482,2.327,2.404,,NEMO-SS recover,,,,,,,,7.853,,,,,,,,,,,0.027,,,,,,,,,,,,,
7,TN384,09/26/20,15:45:36,09/26/20,8:45:36, 47 58.42 N, 124 57.74 W,47.974,124.962,381,7,,69.972,69.373,7.641,7.641,38.807,,33.627,33.638,36.217,,26.249,26.257,2.719,2.524,2.622,,NEMO-SS recover,2.797,,,2.797,,,,7.85,,,,,29.889,0.165,0.319,2.317,44.625,,0.016,,,,,,,,,,,,,
8,TN384,09/26/20,15:45:46,09/26/20,8:45:46, 47 58.42 N, 124 57.74 W,47.974,124.962,381,8,,70.674,70.069,7.639,7.640,39.156,,33.632,33.641,36.394,,26.253,26.260,2.765,2.575,2.670,,NEMO-SS recover,,,,,,,,7.85,,,,,,,,,,,0.008,,,,,,,,,,,,,
9,TN384,09/26/20,15:47:30,09/26/20,8:47:30, 47 58.42 N, 124 57.74 W,47.974,124.962,381,9,,60.212,59.698,7.811,7.812,34.012,,33.271,33.280,33.641,,25.944,25.951,5.247,4.833,5.040,,NEMO-SS recover,5.337,,,5.337,,,,7.982,,,,,24.901,0.092,0.045,1.831,26.959,,-0.018,,,,,,,,,,,,,
10,TN384,09/26/20,15:47:41,09/26/20,8:47:41, 47 58.42 N, 124 57.74 W,47.974,124.962,381,10,,61.296,60.773,7.821,7.825,34.559,,33.299,33.315,33.929,,25.965,25.977,5.240,4.832,5.036,,NEMO-SS recover,,,,,,,,7.99,,,,,,,,,,,-0.013,,,,,,,,,,,,,
11,TN384,09/26/20,15:49:13,09/26/20,8:49:13, 47 58.42 N, 124 57.74 W,47.974,124.962,381,11,,50.954,50.521,7.765,7.767,29.359,,33.052,33.063,31.206,,25.779,25.787,5.774,5.321,5.547,,NEMO-SS recover,,,,,,,,8.025,,,,,,,,,,,-0.025,,,,,,,,,,,,,
12,TN384,09/26/20,15:49:22,09/26/20,8:49:22, 47 58.42 N, 124 57.74 W,47.974,124.962,381,12,,50.798,50.366,7.765,7.765,29.281,,33.052,33.061,31.167,,25.779,25.786,5.787,5.325,5.556,,NEMO-SS recover,5.787,5.816,,5.802,,,,8.028,,,,,23.528,0.047,0.060,1.778,26.019,,-0.012,0.023,0.039,0.031,,0.163,0.151,0.157,,,,,,
13,TN384,09/26/20,15:50:41,09/26/20,8:50:41, 47 58.42 N, 124 57.74 W,47.974,124.962,381,13,,40.585,40.240,8.363,8.362,24.474,,32.853,32.861,28.664,,25.535,25.541,4.572,4.230,4.401,,NEMO-SS recover,5.231,,,5.231,,,,7.993,,,,,25.083,0.268,0.313,1.936,30.731,,0.012,,,,,,,,,,,,,
14,TN384,09/26/20,15:50:51,09/26/20,8:50:51, 47 58.42 N, 124 57.74 W,47.974,124.962,381,14,,41.084,40.735,8.279,8.303,24.681,,32.865,32.872,28.773,,25.557,25.559,4.580,4.288,4.434,,NEMO-SS recover,,,,,,,,7.993,,,,,,,,,,,0.002,,,,,,,,,,,,,
15,TN384,09/26/20,15:52:18,09/26/20,8:52:18, 47 58.42 N, 124 57.74 W,47.974,124.962,381,15,,30.331,30.075,9.751,9.763,20.041,,32.736,32.741,26.389,,25.226,25.228,6.231,5.738,5.984,,NEMO-SS recover,6.432,,,6.432,,,,8.096,,,,,16.626,0.260,1.764,1.538,20.224,,0.088,0.062,0.069,0.066,,0.211,0.202,0.206,,,,,,
16,TN384,09/26/20,15:52:31,09/26/20,8:52:31, 47 58.42 N, 124 57.74 W,47.974,124.962,381,16,,30.417,30.160,9.782,9.783,20.100,,32.732,32.742,26.416,,25.218,25.226,6.236,5.749,5.993,,NEMO-SS recover,,,,,,,,8.105,,,,,,,,,,,0.084,,,,,,,,,,,,,
17,TN384,09/26/20,15:54:00,09/26/20,8:54:00, 47 58.42 N, 124 57.74 W,47.974,124.962,381,17,,19.538,19.373,14.660,14.681,17.099,,31.875,31.882,24.487,,23.637,23.637,8.013,7.359,7.686,,NEMO-SS recover,8.208,8.206,,8.207,,,,8.281,,,,,3.697,0.154,0.537,0.593,8.129,,0.762,0.567,0.588,0.578,,0.664,0.696,0.680,,,,,,
18,TN384,09/26/20,15:54:10,09/26/20,8:54:10, 47 58.42 N, 124 57.74 W,47.974,124.962,381,18,,19.821,19.654,14.567,14.605,17.194,,31.905,31.909,24.549,,23.679,23.674,8.097,7.411,7.754,,NEMO-SS recover,,,,,,,,8.286,,,,,,,,,,,0.834,,,,,,,,,,,,,
19,TN384,09/26/20,15:55:38,09/26/20,8:55:38, 47 58.42 N, 124 57.74 W,47.974,124.962,381,19,,9.384,9.305,15.310,15.310,12.347,,31.765,31.775,22.056,,23.413,23.420,8.302,7.598,7.950,,NEMO-SS recover,8.396,,,8.396,,,,8.356,,,,,2.352,0.091,0.103,0.511,7.012,,1.198,1.125,1.383,1.254,,0.869,0.747,0.808,,,,,,
20,TN384,09/26/20,15:55:47,09/26/20,8:55:47, 47 58.42 N, 124 57.74 W,47.974,124.962,381,20,,9.464,9.385,15.309,15.309,12.386,,31.765,31.775,22.076,,23.413,23.421,8.295,7.589,7.942,,NEMO-SS recover,,,,,,,,8.357,,,,,,,,,,,1.196,,,,,,,,,,,,,
21,TN384,09/26/20,15:57:05,09/26/20,8:57:05, 47 58.42 N, 124 57.74 W,47.974,124.962,381,21,,4.475,4.438,15.280,15.278,9.877,,31.769,31.779,20.823,,23.422,23.430,8.294,7.581,7.938,,NEMO-SS recover,8.372,,,8.372,,,,8.366,,,,,2.520,0.105,0.131,0.517,7.081,,1.199,1.197,1.269,1.233,,0.839,0.840,0.839,,,,,,
22,TN384,09/26/20,15:57:14,09/26/20,8:57:14, 47 58.42 N, 124 57.74 W,47.974,124.962,381,22,,5.425,5.380,15.262,15.263,10.343,,31.772,31.782,21.058,,23.429,23.436,8.248,7.562,7.905,,NEMO-SS recover,,,,,,,,8.37,,,,,,,,,,,1.177,,,,,,,,,,,,,
23,TN384,09/26/20,15:58:39,09/26/20,8:58:39, 47 58.42 N, 124 57.74 W,47.974,124.962,381,23,,3.785,3.753,15.313,15.313,9.549,,31.765,31.775,20.657,,23.412,23.420,8.304,7.598,7.951,,NEMO-SS recover,8.386,8.462,,8.424,,,,8.385,,,,,2.270,0.081,0.100,0.529,7.032,,1.250,1.197,1.238,1.218,,0.818,0.766,0.792,,,,,,
24,TN384,09/26/20,15:58:47,09/26/20,8:58:47, 47 58.42 N, 124 57.74 W,47.974,124.962,381,24,,4.187,4.152,15.307,15.308,9.747,,31.766,31.775,20.756,,23.414,23.421,8.275,7.577,7.926,,NEMO-SS recover,,,,,,,,8.387,,,,,,,,,,,1.223,,,,,,,,,,,,,
25,TN384,09/26/20,20:40:15,09/26/20,13:40:15, 47 58.06 N, 124 57.32 W,47.968,124.955,381,1,,90.667,89.887,7.607,7.608,49.137,,33.679,33.688,41.408,,26.295,26.301,2.077,1.939,2.008,,Chaba recover,2.076,,,2.076,,,,7.888,,,,,30.641,0.208,0.368,2.467,50.629,,0.021,,,,,,,,,,,,,
26,TN384,09/26/20,20:41:49,09/26/20,13:41:49, 47 58.06 N, 124 57.32 W,47.968,124.955,381,2,,86.611,85.866,7.606,7.607,47.108,,33.679,33.687,40.393,,26.294,26.301,2.069,1.936,2.002,,Chaba recover,,,,,,,,7.861,,,,,,,,,,,0.033,,,,,,,,,,,,,
27,TN384,09/26/20,20:41:59,09/26/20,13:41:59, 47 58.06 N, 124 57.32 W,47.968,124.955,381,3,,86.593,85.848,7.606,7.607,47.099,,33.679,33.687,40.389,,26.294,26.301,2.070,1.936,2.003,,Chaba recover,2.158,2.083,,2.120,,,,7.861,,,,,30.552,0.184,0.350,2.457,50.624,,0.017,,,,,,,,,,,,,
28,TN384,09/26/20,20:43:23,09/26/20,13:43:23, 47 58.06 N, 124 57.32 W,47.968,124.955,381,4,,82.344,81.637,7.606,7.606,44.975,,33.679,33.687,39.327,,26.294,26.301,2.065,1.935,2.000,,Chaba recover,,,,,,,,7.844,,,,,,,,,,,0.027,,,,,,,,,,,,,
29,TN384,09/26/20,20:43:33,09/26/20,13:43:33, 47 58.06 N, 124 57.32 W,47.968,124.955,381,5,,82.015,81.311,7.606,7.606,44.810,,33.678,33.687,39.244,,26.294,26.301,2.064,1.935,2.000,,Chaba recover,2.086,,,2.086,,,,7.844,,,,,30.728,0.200,0.366,2.470,50.564,,0.044,,,,,,,,,,,,,
30,TN384,09/26/20,20:45:58,09/26/20,13:45:58, 47 58.06 N, 124 57.32 W,47.968,124.955,381,6,,59.624,59.115,7.714,7.698,33.669,,33.523,33.551,33.596,,26.156,26.181,3.014,3.249,3.131,,Chaba recover,4.056,4.047,,4.051,,,,7.899,,,,,27.579,0.144,0.215,2.076,33.682,,-0.011,,,,,,,,,,,,,
31,TN384,09/26/20,20:46:08,09/26/20,13:46:08, 47 58.06 N, 124 57.32 W,47.968,124.955,381,7,,60.623,60.106,7.703,7.704,34.163,,33.540,33.548,33.851,,26.171,26.177,3.926,3.558,3.742,,Chaba recover,,,,,,,,7.905,,,,,,,,,,,-0.006,,,,,,,,,,,,,
32,TN384,09/26/20,20:47:51,09/26/20,13:47:51, 47 58.06 N, 124 57.32 W,47.968,124.955,381,8,,50.498,50.068,7.804,7.803,29.151,,33.235,33.244,31.193,,25.917,25.924,5.158,4.796,4.977,,Chaba recover,,,,,,,,8.014,,,,,,,,,,,-0.012,,,,,,,,,,,,,
33,TN384,09/26/20,20:48:00,09/26/20,13:48:00, 47 58.06 N, 124 57.32 W,47.968,124.955,381,9,,51.221,50.785,7.814,7.815,29.517,,33.238,33.248,31.378,,25.918,25.926,5.231,4.821,5.026,,Chaba recover,5.222,,,5.222,,,,8.016,,,,,25.217,0.070,0.050,1.864,28.146,,-0.025,0.023,0.027,0.025,,0.203,0.176,0.189,,,,,,
34,TN384,09/26/20,20:49:24,09/26/20,13:49:24, 47 58.06 N, 124 57.32 W,47.968,124.955,381,10,,44.683,44.304,7.808,7.808,26.246,,33.094,33.103,29.670,,25.805,25.813,5.729,5.292,5.511,,Chaba recover,,,,,,,,8.057,,,,,,,,,,,-0.025,,,,,,,,,,,,,
35,TN384,09/26/20,20:49:34,09/26/20,13:49:34, 47 58.06 N, 124 57.32 W,47.968,124.955,381,11,,45.377,44.992,7.810,7.809,26.593,,33.090,33.102,29.842,,25.802,25.811,5.814,5.369,5.591,,Chaba recover,5.831,5.799,,5.815,,,,8.06,,,,,23.140,0.025,0.055,1.746,25.425,,-0.025,,,,,,,,,,,,,
36,TN384,09/26/20,20:51:14,09/26/20,13:51:14, 47 58.06 N, 124 57.32 W,47.968,124.955,381,12,,40.462,40.118,7.870,7.868,24.166,,32.994,33.007,28.580,,25.718,25.728,5.394,4.985,5.190,,Chaba recover,,,,,,,,8.037,,,,,,,,,,,-0.012,,,,,,,,,,,,,
37,TN384,09/26/20,20:51:27,09/26/20,13:51:27, 47 58.06 N, 124 57.32 W,47.968,124.955,381,13,,39.729,39.392,7.880,7.881,23.805,,32.987,32.997,28.396,,25.711,25.719,5.403,4.978,5.190,,Chaba recover,5.450,,,5.450,,,,8.037,,,,,24.671,0.022,0.047,1.848,29.404,,0.002,,,,,,,,,,,,,
38,TN384,09/26/20,20:53:03,09/26/20,13:53:03, 47 58.06 N, 124 57.32 W,47.968,124.955,381,14,,30.745,30.484,9.579,9.557,20.162,,32.751,32.762,26.457,,25.266,25.278,6.034,5.556,5.795,,Chaba recover,,,,,,,,8.097,,,,,,,,,,,0.085,,,,,,,,,,,,,
39,TN384,09/26/20,20:53:13,09/26/20,13:53:13, 47 58.06 N, 124 57.32 W,47.968,124.955,381,15,,30.790,30.530,9.580,9.581,20.185,,32.753,32.763,26.469,,25.268,25.275,6.087,5.615,5.851,,Chaba recover,6.033,,,6.033,,,,8.107,,,,,18.073,0.263,1.579,1.597,22.071,,0.084,0.058,0.061,0.059,,0.217,0.181,0.199,,,,,,
40,TN384,09/26/20,20:54:39,09/26/20,13:54:39, 47 58.06 N, 124 57.32 W,47.968,124.955,381,16,,24.529,24.322,11.158,11.157,17.844,,32.400,32.409,25.122,,24.724,24.731,6.726,6.181,6.454,,Chaba recover,,,,,,,,8.189,,,,,,,,,,,0.266,,,,,,,,,,,,,
41,TN384,09/26/20,20:54:50,09/26/20,13:54:50, 47 58.06 N, 124 57.32 W,47.968,124.955,381,17,,24.450,24.243,11.251,11.272,17.851,,32.375,32.379,25.113,,24.688,24.687,6.782,6.229,6.505,,Chaba recover,6.815,6.821,,6.818,,,,8.194,,,,,13.848,0.325,1.328,1.303,18.339,,0.334,,,,,,,,,,,,,
42,TN384,09/26/20,20:56:11,09/26/20,13:56:11, 47 58.06 N, 124 57.32 W,47.968,124.955,381,18,,18.915,18.756,14.293,14.259,16.604,,31.866,31.881,24.235,,23.706,23.725,7.939,7.259,7.599,,Chaba recover,,,,,,,,8.326,,,,,,,,,,,1.043,,,,,,,,,,,,,
43,TN384,09/26/20,20:56:19,09/26/20,13:56:19, 47 58.06 N, 124 57.32 W,47.968,124.955,381,19,,18.438,18.282,14.433,14.393,16.435,,31.851,31.865,24.143,,23.666,23.685,7.970,7.319,7.645,,Chaba recover,8.104,,,8.104,,,,8.339,,,,,5.233,0.167,0.366,0.671,9.886,,1.094,0.929,0.867,0.898,,0.742,0.730,0.736,,,,,,
44,TN384,09/26/20,20:57:48,09/26/20,13:57:48, 47 58.06 N, 124 57.32 W,47.968,124.955,381,20,,10.259,10.173,15.217,15.214,12.738,,31.758,31.765,22.248,,23.427,23.434,8.379,7.684,8.031,,Chaba recover,8.452,,,8.452,,,,8.39,,,,,2.799,0.094,0.100,0.476,7.382,,1.342,1.517,1.486,1.501,,0.842,0.842,0.842,,,,,,
45,TN384,09/26/20,20:59:04,09/26/20,13:59:04, 47 58.06 N, 124 57.32 W,47.968,124.955,381,21,,5.672,5.625,15.170,15.188,10.421,,31.757,31.766,21.089,,23.437,23.440,8.388,7.682,8.035,,Chaba recover,,,,,,,,8.407,,,,,,,,,,,1.318,,,,,,,,,,,,,
46,TN384,09/26/20,20:59:13,09/26/20,13:59:13, 47 58.06 N, 124 57.32 W,47.968,124.955,381,22,,4.795,4.755,15.189,15.187,9.992,,31.756,31.766,20.874,,23.432,23.440,8.392,7.688,8.040,,Chaba recover,8.484,,,8.484,,,,8.408,,,,,2.749,0.093,0.081,0.477,7.318,,1.285,1.558,1.506,1.532,,0.822,0.832,0.827,,,,,,
47,TN384,09/26/20,21:00:53,09/26/20,14:00:53, 47 58.06 N, 124 57.32 W,47.968,124.955,381,23,,4.359,4.322,15.217,15.213,9.788,,31.755,31.764,20.771,,23.425,23.433,8.424,7.709,8.066,,Chaba recover,,,,,,,,8.427,,,,,,,,,,,1.413,,,,,,,,,,,,,
48,TN384,09/26/20,21:01:01,09/26/20,14:01:01, 47 58.06 N, 124 57.32 W,47.968,124.955,381,24,,3.696,3.665,15.223,15.224,9.460,,31.755,31.765,20.607,,23.423,23.431,8.431,7.700,8.066,,Chaba recover,8.503,8.491,,8.497,,,,8.428,,,,,2.577,0.093,0.079,0.468,7.296,,1.437,1.589,1.352,1.470,,0.791,0.997,0.894,,,,,,
49,TN384,09/27/20,20:01:13,09/27/20,13:01:13, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,1,,978.101,967.639,3.574,3.573,490.837,,34.392,34.402,262.615,,27.353,27.361,0.373,0.415,0.394,,Glider Deploy,,,,,,,,7.773,,,,,,,,,,,-0.011,,,,,,,,,,,,,
50,TN384,09/27/20,20:01:21,09/27/20,13:01:21, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,2,,977.833,967.374,3.572,3.571,490.702,,34.393,34.403,262.547,,27.353,27.361,0.374,0.414,0.394,,Glider Deploy,,,,,,,,7.773,,,,,,,,,,,-0.011,,,,,,,,,,,,,
51,TN384,09/27/20,20:01:29,09/27/20,13:01:29, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,3,,978.462,967.995,3.569,3.568,491.016,,34.393,34.403,262.704,,27.354,27.362,0.376,0.414,0.395,,Glider Deploy,,,,,,,,7.772,,,,,,,,,,,0.002,,,,,,,,,,,,,
52,TN384,09/27/20,20:01:37,09/27/20,13:01:37, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,4,,978.519,968.050,3.570,3.571,491.045,,34.393,34.402,262.719,,27.353,27.361,0.374,0.413,0.394,,Glider Deploy,,,,,,,,7.771,,,,,,,,,,,0.002,,,,,,,,,,,,,
53,TN384,09/27/20,20:01:45,09/27/20,13:01:45, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,5,,978.120,967.657,3.571,3.570,490.845,,34.393,34.403,262.619,,27.353,27.361,0.374,0.414,0.394,,Glider Deploy,,,,,,,,7.771,,,,,,,,,,,0.002,,,,,,,,,,,,,
54,TN384,09/27/20,20:01:54,09/27/20,13:01:54, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,6,,977.972,967.511,3.571,3.570,490.771,,34.393,34.403,262.582,,27.353,27.361,0.376,0.411,0.393,,Glider Deploy,,,,,,,,7.771,,,,,,,,,,,0.002,,,,,,,,,,,,,
55,TN384,09/27/20,20:02:02,09/27/20,13:02:02, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,7,,978.193,967.730,3.572,3.572,490.883,,34.392,34.402,262.637,,27.353,27.361,0.374,0.414,0.394,,Glider Deploy,,,,,,,,7.771,,,,,,,,,,,-0.006,,,,,,,,,,,,,
56,TN384,09/27/20,20:02:10,09/27/20,13:02:10, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,8,,977.907,967.447,3.572,3.572,490.740,,34.392,34.402,262.566,,27.353,27.361,0.373,0.412,0.393,,Glider Deploy,,,,,,,,7.771,,,,,,,,,,,-0.021,,,,,,,,,,,,,
57,TN384,09/27/20,20:02:18,09/27/20,13:02:18, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,9,,978.169,967.706,3.572,3.572,490.871,,34.392,34.403,262.631,,27.353,27.361,0.376,0.417,0.396,,Glider Deploy,,,,,,,,7.77,,,,,,,,,,,0.002,,,,,,,,,,,,,
58,TN384,09/27/20,20:02:26,09/27/20,13:02:26, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,10,,978.402,967.936,3.571,3.571,490.987,,34.392,34.403,262.690,,27.353,27.361,0.372,0.416,0.394,,Glider Deploy,,,,,,,,7.77,,,,,,,,,,,-0.012,,,,,,,,,,,,,
59,TN384,09/27/20,20:02:33,09/27/20,13:02:33, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,11,,977.926,967.466,3.568,3.569,490.747,,34.393,34.403,262.570,,27.354,27.361,0.372,0.416,0.394,,Glider Deploy,,,,,,,,7.77,,,,,,,,,,,-0.020,,,,,,,,,,,,,
60,TN384,09/27/20,20:02:41,09/27/20,13:02:41, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,12,,977.908,967.448,3.566,3.566,490.737,,34.394,34.403,262.565,,27.354,27.362,0.376,0.415,0.395,,Glider Deploy,0.402,0.426,0,0.414,,,,7.77,,,,,44.264,0.002,0.040,3.175,118.445,,0.002,,,,,,,,,,,,,
61,TN384,09/27/20,20:12:38,09/27/20,13:12:38, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,13,,504.838,500.004,5.606,5.605,255.222,,34.068,34.079,144.645,,26.870,26.879,1.371,1.319,1.345,,Glider Deploy,,,,,,,,7.788,,,,,,,,,,,-0.012,,,,,,,,,,,,,
62,TN384,09/27/20,20:12:46,09/27/20,13:12:46, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,14,,504.619,499.788,5.608,5.608,255.113,,34.067,34.077,144.590,,26.869,26.877,1.386,1.328,1.357,,Glider Deploy,1.432,1.421,1,1.411,,,,7.788,,,,,39.654,0.000,0.047,2.815,69.602,,-0.022,,,,,,,,,,,,,
63,TN384,09/27/20,20:20:29,09/27/20,13:20:29, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,15,,100.789,99.921,7.801,7.799,54.295,,33.388,33.391,43.841,,26.038,26.041,5.192,4.763,4.977,,Glider Deploy,,,,,,,,7.976,,,,,,,,,,,-0.008,,,,,,,,,,,,,
64,TN384,09/27/20,20:20:37,09/27/20,13:20:37, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,16,,101.317,100.445,7.799,7.798,54.558,,33.398,33.409,43.978,,26.047,26.055,5.167,4.790,4.978,,Glider Deploy,,,,,,,,7.981,,,,,,,,,,,-0.025,,,,,,,,,,,,,
65,TN384,09/27/20,20:20:48,09/27/20,13:20:48, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,17,,101.077,100.206,7.793,7.793,54.435,,33.373,33.385,43.904,,26.028,26.037,5.239,4.826,5.033,,Glider Deploy,,,,,,,,7.989,,,,,,,,,,,-0.018,,,,,,,,,,,,,
66,TN384,09/27/20,20:20:56,09/27/20,13:20:56, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,18,,101.187,100.316,7.794,7.793,54.490,,33.371,33.382,43.931,,26.026,26.035,5.270,4.851,5.061,,Glider Deploy,,,,,,,,7.991,,,,,,,,,,,-0.025,,,,,,,,,,,,,
67,TN384,09/27/20,20:21:05,09/27/20,13:21:05, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,19,,101.079,100.209,7.797,7.796,54.438,,33.355,33.365,43.896,,26.013,26.021,5.250,4.864,5.057,,Glider Deploy,,,,,,,,7.995,,,,,,,,,,,0.002,,,,,,,,,,,,,
68,TN384,09/27/20,20:21:17,09/27/20,13:21:17, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,20,,101.388,100.515,7.793,7.793,54.591,,33.374,33.380,43.982,,26.028,26.033,5.321,4.921,5.121,,Glider Deploy,,,,,,,,8.001,,,,,,,,,,,-0.025,,,,,,,,,,,,,
69,TN384,09/27/20,20:21:24,09/27/20,13:21:24, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,21,,101.399,100.526,7.795,7.794,54.597,,33.365,33.381,43.981,,26.021,26.034,5.383,4.963,5.173,,Glider Deploy,,,,,,,,8.005,,,,,,,,,,,-0.025,,,,,,,,,,,,,
70,TN384,09/27/20,20:21:32,09/27/20,13:21:32, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,22,,101.316,100.444,7.794,7.793,54.555,,33.378,33.384,43.967,,26.032,26.037,5.324,4.916,5.120,,Glider Deploy,,,,,,,,8.009,,,,,,,,,,,-0.025,,,,,,,,,,,,,
71,TN384,09/27/20,20:21:40,09/27/20,13:21:40, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,23,,101.050,100.180,7.795,7.795,54.423,,33.365,33.376,43.894,,26.021,26.030,5.355,4.914,5.135,,Glider Deploy,,,,,,,,8.009,,,,,,,,,,,-0.012,,,,,,,,,,,,,
72,TN384,09/27/20,20:21:48,09/27/20,13:21:48, 47 43.54 N, 125 28.27 W,47.726,125.471,1000,24,,101.009,100.139,7.795,7.795,54.402,,33.366,33.373,43.884,,26.022,26.027,5.407,4.923,5.165,,Glider Deploy,5.354,5.435,5,5.408,,,,8.01,,,,,24.360,0.000,0.021,1.797,26.253,,-0.025,,,,,,,,,,,,,
73,TN384,09/28/20,17:13:54,09/28/20,10:13:54, 47 58.17 N, 124 57.74 W,47.970,124.962,381,1,,95.268,94.447,7.712,7.713,51.490,,33.633,33.642,42.561,,26.243,26.250,2.090,1.945,2.017,,Chaba deploy,,,,,,,,7.943,,,,,,,,,,,0.018,,,,,,,,,,,,,
74,TN384,09/28/20,17:14:01,09/28/20,10:14:01, 47 58.17 N, 124 57.74 W,47.970,124.962,381,2,,95.715,94.890,7.713,7.713,51.714,,33.632,33.641,42.673,,26.243,26.250,2.086,1.952,2.019,,Chaba deploy,2.206,,,2.206,,,,7.937,,,,,30.519,0.178,0.474,2.491,49.251,,0.008,,,,,,,,,,,,,
75,TN384,09/28/20,17:15:25,09/28/20,10:15:25, 47 58.17 N, 124 57.74 W,47.970,124.962,381,3,,85.707,84.970,7.717,7.718,46.712,,33.603,33.611,40.157,,26.219,26.226,2.459,2.313,2.386,,Chaba deploy,,,,,,,,7.9,,,,,,,,,,,0.008,,,,,,,,,,,,,
