record no,CRUISE_ID,DATE_UTC,TIME_UTC,DATE_LOCAL,TIME_LOCAL,LATITUDE_DEG,LONGITUDE_DEG,LATITUDE_DEC,LONGITUDE_DEC,STATION_NO,NISKIN_NO,NISKIN_NO_FLAG_W,CTDPRS_DBAR,DEPTH (M),CTDTMP_DEG_C_ITS90,CTDTMP2_DEC_C_ITS90,CTDTMP_FLAG_W,CTD/TEMP_COMMENTS,CTDSAL_PSS78,CTDSAL2_PSS78,CTDSAL_FLAG_W,CTD/SAL_COMMENTS,SIGMATHETA_KG_M3,SIGMATHETA2_KG_M3,CTDOXY_MG_L_1,CTDOXY_MG_L_2,CTDOXY_MG_L_AVG,CTDOXY_FLAG_W,CTD/O2_COMMENTS,OXYGEN_MG_L_1,OXYGEN_MG_L_2,OXYGEN_MG_L_3,OXYGEN_avg_mg_L,OXYGEN_UMOL_KG,OXYGEN_FLAG_W,OXYGEN COMMENTS,CTD_PH_NBS,SALINITY_PSS78_1,SALINITY_PSS78_2,SALINITY_FLAG_W,Nutrient lab temperature,NITRATE_UMOL_L,NITRITE_UMOL_L,AMMONIUM_UMOL_L,PHOSPHATE_UMOL_L,SILICATE_UMOL_L,NUTRIENTS_FLAG_W,CTD FLU (mg/m3),CHLA (ug/l),CHLA 2 (ug/l),CHLA avg (ug/l),CHLA_FLAG_W,PHAEOPIGMENT (ug/l),PHAEOPIGMENT 2 (ug/l),PHAEOPIGMENT avg (ug/l),PHAEOPIGMENT_FLAG_W,TA_UMOL_KG,TA_FLAG_W,DIC_UMOL_KG,DIC_FLAG_W,SECCHI DEPTH (m)
74,TN409,Oct 14 2022,21:32:21,10/14/2022,2:32:21 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,7,2,81.165,80.466,7.727,7.7291,2,,33.7131,33.7137,2,,26.3043,,2.068,2.097,2.083,2,,2.13,,,2.133,,2,,,,,,,32.88,0.24,0.10,2.62,43.64,2,0.0193,,,,,,,,,,,,,
75,TN409,Oct 14 2022,21:32:37,10/14/2022,2:32:37 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,8,2,81.26,80.56,7.7236,7.7257,2,,33.7147,33.7154,2,,26.3061,,2.065,2.0942,2.080,2,,,,,,,,,,,,,,,,,,,,0.0162,,,,,,,,,,,,,
76,TN409,Oct 14 2022,21:35:38,10/14/2022,2:35:38 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,9,2,50.485,50.054,8.1733,8.1761,2,,33.2493,33.2495,2,,25.874,,2.3448,2.3702,2.358,2,,2.47,,,2.474,,2,,,,,,,,,,,,,0.0921,,,,,,,,,,,,,
77,TN409,Oct 14 2022,21:35:55,10/14/2022,2:35:55 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,10,2,50.58,50.148,8.2107,8.1969,2,,33.2214,33.234,2,,25.8588,,2.3519,2.3853,2.369,2,,,,,,,,,,,,,,,,,,,,0.0993,,,,,,,,,,,,,
78,TN409,Oct 14 2022,21:38:15,10/14/2022,2:38:15 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,11,2,29.911,29.658,9.126,9.1296,2,,32.6607,32.6607,2,,25.267,,4.004,4.056,4.030,2,,4.06,,,4.058,,2,,,,,,,28.22,0.43,0.57,2.41,39.92,2,0.5916,,,,,,,,,,,,,
79,TN409,Oct 14 2022,21:38:29,10/14/2022,2:38:29 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,12,2,30.005,29.751,9.121,9.1231,2,,32.6632,32.6637,2,,25.2703,,3.9975,4.0409,4.019,2,,,,,,,,,,,,,,,,,,,,0.4913,,,,,,,,,,,,,
80,TN409,Oct 14 2022,21:40:32,10/14/2022,2:40:32 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,13,2,20.295,20.123,9.2456,9.2482,2,,32.4937,32.4956,2,,25.119,,3.9539,4.0018,3.978,2,,4.11,,,4.112,,2,,,,,,,,,,,,,0.5205,,,,,,,,,,,,,
81,TN409,Oct 14 2022,21:40:46,10/14/2022,2:40:46 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,14,2,20.336,20.164,9.2466,9.2484,2,,32.4946,32.496,2,,25.1193,,3.9613,4.0062,3.984,2,,,,,,,,,,,,,,,,,,,,0.8736,,,,,,,,,,,,,
82,TN409,Oct 14 2022,21:42:47,10/14/2022,2:42:47 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,15,2,10.317,10.23,9.2752,9.2806,2,,32.4508,32.451,2,,25.0788,,3.9543,4.0182,3.986,2,,4.07,,,4.073,,2,,,,,,,28.06,0.43,0.61,2.41,41.07,2,0.4885,,,,,,,,,,,,,
83,TN409,Oct 14 2022,21:43:04,10/14/2022,2:43:04 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,16,2,10.284,10.198,9.2763,9.2591,2,,32.4509,32.4547,2,,25.0851,,3.9608,3.9694,3.965,2,,,,,,,,,,,,,,,,,,,,0.6982,,,,,,,,,,,,,
84,TN409,Oct 14 2022,21:44:59,10/14/2022,2:44:59 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,17,2,5.051,5.008,9.328,9.3286,2,,32.3956,32.3978,2,,25.0296,,3.9072,3.9453,3.926,2,,4.07,,,4.068,,2,,,,,,,,,,,,,0.4167,,,,,,,,,,,,,
85,TN409,Oct 14 2022,21:45:17,10/14/2022,2:45:17 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,18,2,4.983,4.941,9.3295,9.3248,2,,32.3953,32.4,2,,25.0319,,3.9039,3.9459,3.925,2,,,,,,,,,,,,,,,,,,,,0.483,,,,,,,,,,,,,
86,TN409,Oct 14 2022,21:47:06,10/14/2022,2:47:06 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,19,2,3.553,3.524,9.3465,9.3518,2,,32.3858,32.3842,2,,25.0152,,3.9309,3.9999,3.965,2,,4.06,4.06,,4.061,,6,slightly overshot second sample,,,,,,28.13,0.43,0.52,2.40,41.37,2,0.4582,,,,,,,,,,,,,
87,TN409,Oct 14 2022,21:47:22,10/14/2022,2:47:22 PM, 48 16.28 N, 123 58.87 W,48.271,123.9811667,132,20,2,3.652,3.621,9.3458,9.3506,2,,32.386,32.3842,2,,25.0154,,3.9508,4.0107,3.981,2,,,,,,,,,,,,,,,,,,,,0.5163,,,,,,,,,,,,,
88,TN409,Oct 14 2022,1:34:34,10/14/2022,6:34:34 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,1,2,126.616,125.513,7.9312,7.9331,2,,33.5802,33.5813,2,,26.1713,,2.2215,2.2521,2.237,2,,2.29,2.30,,2.294,,6,bubble in dosimat for first sample,,33.605,,2,,,,,,,,0.0613,,,,,,,,,,,,,
89,TN409,Oct 14 2022,1:34:50,10/14/2022,6:34:50 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,2,2,126.622,125.519,7.9333,7.9351,2,,33.5786,33.5799,2,,26.1699,,2.2255,2.2565,2.241,2,,,,,,,,,,,,,,,,,,,,0.1204,,,,,,,,,,,,,
90,TN409,Oct 14 2022,1:37:14,10/14/2022,6:37:14 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,3,2,110.815,109.854,8.2052,8.2034,2,,33.3824,33.381,2,,25.974,,2.6377,2.6728,2.655,2,,2.71,,,2.712,,2,,,,,,,,,,,,,0.1525,,,,,,,,,,,,,
91,TN409,Oct 14 2022,1:37:31,10/14/2022,6:37:31 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,4,2,110.805,109.844,8.2646,8.2308,2,,33.3318,33.3634,2,,25.9561,,2.6458,2.6937,2.670,2,,,,,,,,,,,,,,,,,,,,0.2043,,,,,,,,,,,,,
92,TN409,Oct 14 2022,1:40:20,10/14/2022,6:40:20 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,5,2,80.807,80.112,8.3331,8.3348,2,,33.2702,33.2712,2,,25.8679,,2.7747,2.8094,2.792,2,,2.91,,,2.906,,2,,,33.267,,2,,,,,,,,0.1801,,,,,,,,,,,,,
93,TN409,Oct 14 2022,1:40:35,10/14/2022,6:40:35 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,6,2,80.7,80.006,8.3389,8.3391,2,,33.2647,33.2671,2,,25.864,,2.7775,2.8163,2.797,2,,,,,,,,,,,,,,,,,,,,0.1458,,,,,,,,,,,,,
94,TN409,Oct 14 2022,1:43:17,10/14/2022,6:43:17 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,7,2,49.824,49.399,8.4758,8.4823,2,,33.1499,33.147,2,,25.7479,,2.9383,2.9692,2.954,2,,3.11,,,3.112,,2,,,33.094,,2,,,,,,,,0.2064,,,,,,,,,,,,,
95,TN409,Oct 14 2022,1:43:32,10/14/2022,6:43:32 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,8,2,49.878,49.452,8.5326,8.5333,2,,33.1005,33.1021,2,,25.7049,,2.9794,3.0097,2.995,2,,,,,,,,,,,,,,,,,,,,0.2329,,,,,,,,,,,,,
96,TN409,Oct 14 2022,1:46:24,10/14/2022,6:46:24 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,9,2,30.458,30.199,8.8046,8.8073,2,,32.843,32.843,2,,25.4597,,3.2122,3.2516,3.232,2,,3.33,,,3.327,,2,,,,,,,,,,,,,0.2559,,,,,,,,,,,,,
97,TN409,Oct 14 2022,1:46:40,10/14/2022,6:46:40 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,10,2,30.503,30.245,8.8044,8.806,2,,32.8433,32.8441,2,,25.4608,,3.2129,3.2526,3.233,2,,,,,,,,,,,,,,,,,,,,0.3148,,,,,,,,,,,,,
98,TN409,Oct 14 2022,1:48:53,10/14/2022,6:48:53 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,11,2,20.514,20.341,8.8205,8.8222,2,,32.8327,32.8335,2,,25.4499,,3.2457,3.2876,3.267,2,,3.35,,,3.352,,2,,,32.850,,2,,,,,,,,0.2388,,,,,,,,,,,,,
99,TN409,Oct 14 2022,1:49:08,10/14/2022,6:49:08 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,12,2,20.546,20.372,8.8112,8.8114,2,,32.8388,32.84,2,,25.4567,,3.2367,3.266,3.251,2,,,,,,,,,,,,,,,,,,,,0.2031,,,,,,,,,,,,,
100,TN409,Oct 14 2022,1:51:10,10/14/2022,6:51:10 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,13,2,10.243,10.157,9.0569,9.0603,2,,32.6262,32.6255,2,,25.25,,3.4881,3.5332,3.511,2,,3.73,,,3.728,,2,,,32.556,,2,,,,,,,,0.2925,,,,,,,,,,,,,
101,TN409,Oct 14 2022,1:51:32,10/14/2022,6:51:32 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,14,2,10.216,10.13,9.0146,9.0229,2,,32.6658,32.6609,2,,25.2835,,3.5055,3.5513,3.528,2,,,,,,,,,,,,,,,,,,,,0.2322,,,,,,,,,,,,,
102,TN409,Oct 14 2022,1:53:31,10/14/2022,6:53:31 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,15,2,5.253,5.209,9.4938,9.4896,2,,32.2665,32.2722,2,,24.9058,,3.9316,3.9808,3.956,2,,3.99,,,3.990,,2,,,,,,,,,,,,,0.2678,,,,,,,,,,,,,
103,TN409,Oct 14 2022,1:53:45,10/14/2022,6:53:45 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,16,2,5.29,5.245,9.5225,9.5221,2,,32.2461,32.249,2,,24.8824,,3.9571,3.9989,3.978,2,,,,,,,,,,,,,,,,,,,,0.2509,,,,,,,,,,,,,
104,TN409,Oct 14 2022,1:55:39,10/14/2022,6:55:39 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,17,2,2.89,2.866,9.5067,9.5117,2,,32.2702,32.269,2,,24.8997,,3.9609,3.982,3.971,2,,4.06,4.09,,4.076,,6,,,32.294,,2,,,,,,,,0.2295,,,,,,,,,,,,,
105,TN409,Oct 14 2022,1:55:53,10/14/2022,6:55:53 PM, 48 12.43 N, 123 27.80 W,48.207,123.4633333,136,18,2,3.013,2.987,9.5443,9.5365,2,,32.2477,32.2551,2,,24.8848,,3.9596,3.9974,3.979,2,,,,,,,,,,,,,,,,,,,,0.2312,,,,,,,,,,,,,
106,TN409,Oct 14 2022,5:27:42,10/14/2022,10:27:42 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,1,2,106.327,105.404,8.43,8.4319,2,,33.1116,33.113,2,,25.7296,,2.635,2.6704,2.653,2,,2.73,2.72,,2.724,,6,,,33.125,,2,,31.29,0.42,0.29,2.59,44.17,2,0.1181,,,,,,,,,,,,,
107,TN409,Oct 14 2022,5:27:57,10/14/2022,10:27:57 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,2,2,106.396,105.473,8.4341,8.4357,2,,33.1089,33.1103,2,,25.7269,,2.6427,2.6746,2.659,2,,,,,,,,,,,,,,,,,,,,0.1129,,,,,,,,,,,,,
108,TN409,Oct 14 2022,5:30:34,10/14/2022,10:30:34 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,3,2,81.08,80.381,8.7672,8.772,2,,32.8476,32.8467,2,,25.4689,,3.0334,3.0703,3.052,2,,3.30,,,3.300,,2,,,32.850,,2,,,,,,,,0.1751,,,,,,,,,,,,,
109,TN409,Oct 14 2022,5:30:47,10/14/2022,10:30:47 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,4,2,81.089,80.391,8.7546,8.7569,2,,32.8576,32.8583,2,,25.4803,,3.0143,3.0537,3.034,2,,,,,,,,,,,,,,,,,,,,0.1869,,,,,,,,,,,,,
110,TN409,Oct 14 2022,5:33:47,10/14/2022,10:33:47 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,5,2,50.35,49.92,9.3189,9.3391,2,,32.3446,32.3307,2,,24.9762,,3.6409,3.6881,3.665,2,,3.83,,,3.825,,2,,,32.363,,2,,,,,,,,0.2702,,,,,,,,,,,,,
111,TN409,Oct 14 2022,5:34:03,10/14/2022,10:34:03 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,6,2,50.331,49.902,9.3036,9.308,2,,32.3598,32.3587,2,,25.003,,3.6017,3.6412,3.621,2,,,,,,,,,,,,,,,,,,,,0.2488,,,,,,,,,,,,,
112,TN409,Oct 14 2022,5:36:37,10/14/2022,10:36:37 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,7,2,30.954,30.69,10.3552,10.3606,2,,31.4666,31.4639,2,,24.133,,4.586,4.6366,4.611,2,,4.79,,,4.789,,2,,,,,,,25.48,0.46,0.91,2.33,40.21,2,0.4604,,,,,,,,,,,,,
113,TN409,Oct 14 2022,5:36:51,10/14/2022,10:36:51 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,8,2,30.968,30.706,10.3509,10.357,2,,31.4733,31.4699,2,,24.1383,,4.6041,4.6443,4.624,2,,,,,,,,,,,,,,,,,,,,0.4677,,,,,,,,,,,,,
114,TN409,Oct 14 2022,5:39:02,10/14/2022,10:39:02 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,9,2,19.794,19.626,10.5162,10.515,2,,31.2774,31.281,2,,23.9644,,4.8451,4.8911,4.868,2,,5.02,,,5.017,,2,,,31.320,,2,,,,,,,,0.6881,,,,,,,,,,,,,
115,TN409,Oct 14 2022,5:39:19,10/14/2022,10:39:19 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,10,2,19.835,19.668,10.499,10.4968,2,,31.2958,31.3006,2,,23.9827,,4.8332,4.8764,4.855,2,,,,,,,,,,,,,,,,,,,,0.719,,,,,,,,,,,,,
116,TN409,Oct 14 2022,5:41:33,10/14/2022,10:41:33 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,11,2,10.2,10.114,10.6581,10.6602,2,,31.1567,31.1572,2,,23.8433,,5.0268,5.081,5.054,2,,5.37,,,5.372,,2,,,31.129,,2,,,,,,,,1.0209,,,,,,,,,,,,,
117,TN409,Oct 14 2022,5:41:47,10/14/2022,10:41:47 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,12,2,10.199,10.113,10.6598,10.6601,2,,31.1546,31.1556,2,,23.8421,,5.0396,5.0859,5.063,2,,,,,,,,,,,,,,,,,,,,0.8753,,,,,,,,,,,,,
118,TN409,Oct 14 2022,5:43:43,10/14/2022,10:43:43 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,13,2,4.88,4.839,10.8962,10.8778,2,,30.8359,30.8598,2,,23.5746,,5.4517,5.4891,5.470,2,,5.61,,,5.612,,2,,,,,,,,,,,,,0.8431,,,,,,,,,,,,,
119,TN409,Oct 14 2022,5:43:58,10/14/2022,10:43:58 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,14,2,4.803,4.762,10.7824,10.7726,2,,30.9894,31.008,2,,23.7079,,5.282,5.3072,5.295,2,,,,,,,,,,,,,,,,,,,,0.8283,,,,,,,,,,,,,
120,TN409,Oct 14 2022,5:45:57,10/14/2022,10:45:57 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,15,2,2.785,2.762,10.9014,10.9151,2,,30.8459,30.8361,2,,23.5497,,5.4494,5.5178,5.484,2,,5.69,5.77,,5.730,,6,,,30.857,,2,,22.90,0.42,0.88,2.16,39.33,2,0.8093,,,,,,,,,,,,,
121,TN409,Oct 14 2022,5:46:13,10/14/2022,10:46:13 PM, 48 16.43 N, 123 01.26 W,48.274,123.021,22,16,2,2.788,2.764,10.9246,10.9564,2,,30.821,30.8043,2,,23.5179,,5.4857,5.5531,5.519,2,,,,,,,,,,,,,,,,,,,,0.839,,,,,,,,,,,,,
122,TN409,Oct 15 2022,14:15:33,10/15/2022,7:15:33 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,1,2,186.732,185.087,11.7382,11.74,2,,30.662,30.6632,2,,23.2744,,4.7333,4.7737,4.754,2,,5.04,5.05,,5.045,,6,,,,,,,23.40,0.80,0.52,2.42,41.47,2,0.1473,,,,,,,,,,,,,
123,TN409,Oct 15 2022,14:15:49,10/15/2022,7:15:49 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,2,2,186.732,185.087,11.7397,11.7411,2,,30.6621,30.6634,2,,23.2744,,4.714,4.7588,4.736,2,,,,,,,,,,,,,,,,,,,,0.1449,,,,,,,,,,,,,
124,TN409,Oct 15 2022,14:18:52,10/15/2022,7:18:52 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,3,2,151.558,150.235,11.7523,11.7542,2,,30.6498,30.6508,2,,23.2615,,4.8418,4.8767,4.859,2,,5.14,,,5.141,,2,,,,,,,,,,,,,0.1478,,,,,,,,,,,,,
125,TN409,Oct 15 2022,14:19:08,10/15/2022,7:19:08 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,4,2,151.561,150.238,11.7511,11.7526,2,,30.6504,30.6515,2,,23.2623,,4.8444,4.8852,4.865,2,,,,,,,,,,,,,,,,,,,,0.1389,,,,,,,,,,,,,
126,TN409,Oct 15 2022,14:22:41,10/15/2022,7:22:41 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,5,2,111.205,110.245,11.8721,11.8732,2,,30.588,30.589,2,,23.1912,,4.85,4.8964,4.873,2,,5.14,,,5.142,,2,,,,,,,,,,,,,0.1068,,,,,,,,,,,,,
127,TN409,Oct 15 2022,14:22:58,10/15/2022,7:22:58 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,6,2,111.21,110.25,11.8725,11.8739,2,,30.5879,30.5886,2,,23.1908,,4.8541,4.8921,4.873,2,,,,,,,,,,,,,,,,,,,,0.1252,,,,,,,,,,,,,
128,TN409,Oct 15 2022,14:25:33,10/15/2022,7:25:33 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,7,2,80.949,80.256,12.0107,12.0111,2,,30.5185,30.5195,2,,23.1116,,4.79,4.8251,4.808,2,,5.04,,,5.036,,2,,,,,,,24.34,0.30,0.09,2.36,37.66,2,0.082,,,,,,,,,,,,,
129,TN409,Oct 15 2022,14:25:51,10/15/2022,7:25:51 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,8,2,80.938,80.245,12.011,12.014,2,,30.5184,30.5185,2,,23.1103,,4.7847,4.8224,4.804,2,,,,,,,,,,,,,,,,,,,,0.0748,,,,,,,,,,,,,
130,TN409,Oct 15 2022,14:28:45,10/15/2022,7:28:45 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,9,2,50.25,49.824,12.27,12.2713,2,,30.4074,30.4082,2,,22.9769,,5.0888,5.1356,5.112,2,,5.37,,,5.368,,2,,,,,,,,,,,,,0.1032,,,,,,,,,,,,,
131,TN409,Oct 15 2022,14:29:02,10/15/2022,7:29:02 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,10,2,50.25,49.824,12.2697,12.2712,2,,30.4075,30.4082,2,,22.9769,,5.0909,5.1272,5.109,2,,,,,,,,,,,,,,,,,,,,0.1194,,,,,,,,,,,,,
132,TN409,Oct 15 2022,14:31:36,10/15/2022,7:31:36 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,11,2,30.524,30.267,12.3768,12.3794,2,,30.3562,30.3562,2,,22.9162,,5.2471,5.2799,5.264,2,,5.50,,,5.498,,2,,,,,,,,,,,,,0.1331,,,,,,,,,,,,,
133,TN409,Oct 15 2022,14:31:51,10/15/2022,7:31:51 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,12,2,30.526,30.268,12.3775,12.3805,2,,30.3559,30.3557,2,,22.9156,,5.2455,5.288,5.267,2,,,,,,,,,,,,,,,,,,,,0.1394,,,,,,,,,,,,,
134,TN409,Oct 15 2022,14:34:07,10/15/2022,7:34:07 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,13,2,20.28,20.11,12.5382,12.539,2,,30.2894,30.2901,2,,22.835,,5.5556,5.5919,5.574,2,,5.80,,,5.800,,2,,,,,,,,,,,,,0.3064,,,,,,,,,,,,,
135,TN409,Oct 15 2022,14:34:25,10/15/2022,7:34:25 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,14,2,20.272,20.101,12.5418,12.5458,2,,30.289,30.2893,2,,22.8331,,5.5494,5.5961,5.573,2,,,,,,,,,,,,,,,,,,,,0.2548,,,,,,,,,,,,,
136,TN409,Oct 15 2022,14:36:30,10/15/2022,7:36:30 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,15,2,9.819,9.737,12.5355,12.5371,2,,30.2757,30.276,2,,22.8242,,5.5791,5.6229,5.601,2,,5.94,,,5.941,,2,,,,,,,,,,,,,0.2523,,,,,,,,,,,,,
137,TN409,Oct 15 2022,14:36:44,10/15/2022,7:36:44 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,16,2,9.818,9.736,12.5345,12.5387,2,,30.2755,30.277,2,,22.8246,,5.5774,5.6224,5.600,2,,,,,,,,,,,,,,,,,,,,0.2275,,,,,,,,,,,,,
138,TN409,Oct 15 2022,14:38:44,10/15/2022,7:38:44 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,17,2,4.866,4.825,12.5613,12.5622,2,,30.1319,30.1449,2,,22.7179,,5.8158,5.853,5.834,2,,6.05,,,6.053,,2,,,,,,,,,,,,,0.319,,,,,,,,,,,,,
139,TN409,Oct 15 2022,14:38:58,10/15/2022,7:38:58 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,18,2,4.862,4.822,12.5528,12.5557,2,,30.1911,30.1805,2,,22.7467,,5.808,5.8175,5.813,2,,,,,,,,,,,,,,,,,,,,0.2756,,,,,,,,,,,,,
140,TN409,Oct 15 2022,14:40:51,10/15/2022,7:40:51 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,19,2,2.437,2.417,12.577,12.5787,2,,30.1612,30.1638,2,,22.7293,,5.8444,5.8752,5.860,2,,6.07,6.10,,6.087,,6,,,,,,,20.50,0.61,1.15,2.30,37.08,2,0.2727,,,,,,,,,,,,,
141,TN409,Oct 15 2022,14:41:09,10/15/2022,7:41:09 AM, 47 42.19 N, 122 27.21 W,47.703,122.4535,28,20,2,2.434,2.414,12.5955,12.597,2,,30.1895,30.1938,2,,22.7491,,5.8334,5.8756,5.855,2,,,,,,,,,,,,,,,,,,,,0.2702,,,,,,,,,,,,,
142,TN409,Oct 10 2022,21:52:31,10/10/2022,2:52:31 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,1,2,95.662,94.837,7.7386,7.7402,2,,33.8035,33.805,2,,26.3747,,0.6276,0.6491,0.638,2,,0.66,,,0.657,,2,white specs in DI water,,,,,,32.64,0.11,0.17,3.04,52.42,2,-0.004,,,,,,,,,,,,,
143,TN409,Oct 10 2022,21:52:34,10/10/2022,2:52:34 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,2,2,96.086,95.257,7.7386,7.7402,2,,33.8035,33.8051,2,,26.3747,,0.6281,0.6475,0.638,2,,,,,,,,,,,,,,,,,,,,-0.0021,,,,,,,,,,,,,
144,TN409,Oct 10 2022,21:54:35,10/10/2022,2:54:35 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,3,2,85.921,85.183,7.7825,7.7824,2,,33.7869,33.7887,2,,26.3556,,1.0472,1.0578,1.053,2,,1.11,1.11,,1.110,,6,,,33.807,33.804,2,,,,,,,,-0.0142,,,,,,,,,,,,,
145,TN409,Oct 10 2022,21:55:01,10/10/2022,2:55:01 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,4,2,85.864,85.126,7.781,7.7794,2,,33.7873,33.7895,2,,26.3567,,0.9643,0.9703,0.967,2,,,,,,,,,,,,,,,,,,,,-0.0154,,,,,,,,,,,,,
146,TN409,Oct 10 2022,21:56:53,10/10/2022,2:56:53 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,5,2,80.718,80.025,7.8093,7.8106,2,,33.7725,33.774,2,,26.3399,,1.1956,1.2232,1.209,2,,1.21,,,1.211,,2,,,,,,,,,,,,,-0.0024,,,,,,,,,,,,,
147,TN409,Oct 10 2022,21:57:04,10/10/2022,2:57:04 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,6,2,80.736,80.044,7.8098,7.811,2,,33.7722,33.7739,2,,26.3397,,1.192,1.222,1.207,2,,,,,,,,,,,,,,,,,,,,-0.0059,,,,,,,,,,,,,
148,TN409,Oct 10 2022,21:58:15,10/10/2022,2:58:15 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,7,2,60.75,60.231,7.8377,7.8394,2,,33.7438,33.7451,2,,26.3127,,0.8492,0.8685,0.859,2,,,,,,,,,,,,,,,,,,,,0.0065,,,,,,,,,,,,,
149,TN409,Oct 10 2022,21:58:44,10/10/2022,2:58:44 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,8,2,60.676,60.158,7.8374,7.8393,2,,33.7439,33.7451,2,,26.3127,,0.8502,0.8693,0.860,2,,0.85,0.86,,0.852,,6,,,,,,,,,,,,,0.013,,,,,,,,,,,,,
150,TN409,Oct 10 2022,22:00:57,10/10/2022,3:00:57 PM, 47 57.83 N, 124 57.85 W,47.964,124.9641667,381,9,2,50.793,50.361,7.9556,7.9574,2,,33.6556,33.6568,2,,26.226,,2.8676,2.9124,2.890,2,,2.90,,,2.901,,2,,,,,,,,,,,,,-0.0152,,,,,,,,,,,,,
