Cruise ID,UTC Time,Latitude DegMin,Longitude DegMin,Latitude Deg,Longitude Deg,Station,Pressure,Depth,Temperature,Salinity,Sigma-t,Oxygen Concentration MG,Chlorophyll Fluorescence ,Beam Transmission,Nitrate,Nitrite,Ammonium,Phosphate,Silicate,Oxygen Concentration MG Titration,Chlorophyll Concentration,Phaeopigment Concentration
,,[deg min],[deg min],[deg],[deg],,[db],[m],[deg C],,[kg/m^3],[mg/l],[mg/m^3],[%],[uM],[uM],[uM],[uM],[uM],[mg/l],[ug/l],[ug/l]
,,,,,,,CTD,CTD,CTD,CTD,CTD,CTD,CTD,CTD,Lab,Lab,Lab,Lab,Lab,Lab,Lab,Lab
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,3.17,3.15,11.24,31.24,23.81,6.70,1.54,84.30,21.20,0.32,0.53,1.93,39.34,7.36,2.59,0.46
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,8.45,8.38,10.95,31.49,24.05,6.65,1.72,84.26,21.03,0.33,0.49,1.90,39.44,7.37,2.99,0.39
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,12.86,12.75,10.94,31.47,24.04,6.59,1.81,84.76,21.37,0.33,0.57,1.89,39.03,7.25,2.79,0.49
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,24.01,23.80,8.78,32.58,25.26,4.44,0.36,87.99,27.82,0.33,0.83,2.28,44.36,4.93,0.32,0.31
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,33.49,33.21,8.43,32.81,25.49,4.07,0.25,87.59,29.54,0.29,0.52,2.35,45.56,4.50,0.25,0.57
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,53.04,52.58,7.94,33.23,25.89,3.84,0.43,87.55,29.90,0.29,0.22,2.32,45.47,4.22,0.50,0.41
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,78.03,77.35,7.56,33.47,26.13,3.55,0.29,87.69,31.10,0.28,0.15,2.35,46.27,3.88,0.00,0.00
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,102.12,101.23,7.37,33.55,26.23,3.35,0.24,87.60,31.84,0.26,0.11,2.40,47.37,3.65,0.00,0.00
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,150.35,149.03,7.10,33.77,26.43,2.92,0.20,87.91,33.11,0.24,0.06,2.44,48.97,3.35,0.00,0.00
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,197.56,195.80,6.91,33.80,26.49,2.56,0.19,87.18,34.59,0.29,0.11,2.57,53.25,2.92,0.00,0.00
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,246.00,243.78,6.67,33.91,26.61,2.39,0.17,86.52,35.96,0.24,0.11,2.66,57.94,2.58,0.00,0.00
 TN170,Jul 18 2004 00:16:11,48 28.02 N,124 47.04 W,48.467,-124.784,P120,289.18,286.54,6.61,33.92,26.62,2.34,0.17,85.21,36.38,0.23,0.11,2.66,59.14,2.53,0.00,0.00
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,2.50,2.48,9.64,32.34,24.93,5.34,0.74,85.28,24.38,0.33,0.50,2.05,41.58,5.80,2.29,0.44
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,7.83,7.77,9.46,32.41,25.02,5.28,0.81,85.55,25.48,0.32,0.46,2.08,42.37,5.90,2.12,0.51
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,12.85,12.74,9.24,32.50,25.12,4.95,1.12,85.94,26.38,0.32,0.45,2.14,43.17,5.55,1.62,0.51
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,22.58,22.39,8.31,32.98,25.64,4.12,0.42,87.40,29.31,0.32,0.34,2.27,44.78,4.57,0.58,0.43
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,32.59,32.31,7.78,33.35,26.01,3.78,0.34,87.69,30.31,0.29,0.22,2.32,46.08,4.13,0.50,0.49
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,52.44,51.99,7.58,33.46,26.13,3.45,0.35,87.30,31.52,0.24,0.13,2.39,47.18,3.92,0.40,0.47
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,77.14,76.47,7.27,33.63,26.30,3.01,0.29,87.07,33.23,0.28,0.14,2.50,50.37,3.30,0.00,0.00
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,101.84,100.95,7.25,33.64,26.32,2.97,0.25,87.12,33.18,0.28,0.10,2.50,50.46,3.25,0.00,0.00
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,150.94,149.61,7.18,33.69,26.36,2.88,0.24,87.07,33.00,0.28,0.15,2.53,51.15,3.16,0.00,0.00
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,199.50,197.72,7.10,33.75,26.42,2.84,0.22,87.10,33.63,0.29,0.18,2.53,51.35,3.11,0.00,0.00
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,248.61,246.37,6.74,33.89,26.58,2.46,0.27,86.02,35.53,0.26,0.11,2.62,57.03,2.66,0.00,0.00
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,296.78,294.07,6.68,33.91,26.60,2.40,0.17,85.50,36.09,0.24,0.11,2.67,58.22,2.58,0.00,0.00
 TN170,Jul 18 2004 01:19:25,48 25.98 N,124 49.2 W,48.433,-124.820,P119,321.22,318.26,6.61,33.92,26.62,2.35,0.25,84.21,36.28,0.22,0.09,2.68,59.31,2.54,0.00,0.00
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,2.31,2.29,12.44,32.22,24.35,8.65,1.33,77.22,13.00,0.25,0.23,0.00,30.41,9.34,0.00,0.00
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,7.80,7.73,10.78,32.42,24.81,7.25,1.43,81.57,16.80,0.29,0.37,0.00,32.61,8.10,1.92,0.96
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,22.72,22.53,8.42,32.91,25.57,4.20,0.34,87.91,27.84,0.34,0.58,0.00,42.98,4.89,0.43,0.81
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,32.51,32.23,7.95,33.19,25.86,4.06,0.45,87.20,29.14,0.29,0.17,0.00,43.09,4.43,0.63,0.45
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,52.95,52.49,7.29,33.60,26.28,3.96,0.27,87.50,29.79,0.19,0.09,0.00,42.10,4.19,0.16,0.38
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,77.96,77.29,7.27,33.64,26.31,3.92,0.19,87.64,29.88,0.19,0.14,0.00,42.09,4.31,0.00,0.00
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,102.76,101.87,7.19,33.81,26.45,3.51,0.17,85.68,31.28,0.14,0.20,0.00,46.08,3.86,0.00,0.00
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,153.09,151.74,6.91,33.86,26.54,2.72,0.16,87.91,34.63,0.23,0.12,0.00,53.04,2.91,0.00,0.00
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,203.36,201.54,6.87,33.89,26.57,2.74,0.16,87.40,34.11,0.16,0.17,0.00,53.93,2.99,0.00,0.00
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,252.86,250.58,6.62,33.94,26.64,2.45,0.15,87.75,36.06,0.13,0.12,0.00,58.01,2.66,0.00,0.00
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,302.86,300.09,6.60,33.94,26.64,2.39,0.15,87.35,36.33,0.14,0.07,0.00,59.00,2.59,0.00,0.00
 TN170,Jul 18 2004 02:32:12,48 22.02 N,124 53.58 W,48.367,-124.893,P111,330.37,327.32,6.47,33.95,26.67,2.23,0.17,85.64,36.91,0.16,0.06,0.00,61.48,2.42,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,2.77,2.75,12.55,32.28,24.37,8.65,1.52,73.52,10.64,0.21,0.16,1.07,25.95,9.59,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,7.13,7.07,12.25,32.28,24.43,8.60,2.46,73.16,10.91,0.21,0.17,1.11,26.34,9.64,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,12.45,12.34,11.87,32.29,24.51,8.53,3.78,73.80,13.43,0.23,0.21,1.27,29.21,9.44,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,21.82,21.63,10.00,32.43,24.95,6.43,2.59,81.15,19.34,0.27,0.43,1.64,32.90,7.32,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,32.19,31.92,8.55,32.84,25.50,4.63,0.41,88.19,26.89,0.32,0.50,2.17,40.56,5.11,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,52.28,51.83,7.61,33.35,26.04,3.23,0.22,88.21,32.01,0.13,0.02,2.46,47.03,3.54,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,77.12,76.46,7.09,33.66,26.35,2.76,0.19,87.85,33.80,0.27,0.00,2.57,51.71,2.63,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,102.08,101.19,6.79,33.82,26.52,2.21,0.19,86.73,35.81,0.41,0.17,2.70,57.78,2.43,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,152.39,151.05,6.69,33.87,26.57,2.19,0.18,86.56,36.22,0.34,0.13,2.73,58.87,2.40,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,201.98,200.18,6.66,33.92,26.62,2.44,0.16,88.08,35.73,0.18,0.10,2.62,57.77,2.81,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,252.01,249.73,6.56,33.95,26.65,2.37,0.13,88.21,36.14,0.10,0.10,2.66,58.95,2.63,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,302.17,299.41,6.47,33.96,26.68,2.28,0.13,87.61,36.62,0.09,0.08,2.68,60.83,2.46,0.00,0.00
 TN170,Jul 18 2004 03:56:21,48 16.02 N,125 0.96 W,48.267,-125.016,P105,332.92,329.85,6.41,33.97,26.69,2.23,0.14,87.09,36.39,0.08,0.02,2.73,61.82,2.44,0.00,0.00
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,2.36,2.34,15.71,31.90,23.43,9.57,2.12,72.28,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,2.43,2.41,15.69,31.90,23.43,9.58,2.09,72.31,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,4.47,4.43,15.57,31.89,23.45,9.57,2.51,72.39,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,4.56,4.52,15.41,31.89,23.49,9.56,3.00,72.91,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,7.48,7.41,14.29,31.85,23.70,9.73,5.40,73.41,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,7.52,7.46,14.26,31.85,23.70,9.70,5.24,73.36,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,10.69,10.60,13.88,31.84,23.77,9.86,7.46,72.97,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,10.71,10.62,13.72,31.84,23.80,9.89,6.96,72.98,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,13.49,13.38,12.25,31.99,24.21,8.52,3.02,80.65,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,13.54,13.43,12.24,31.99,24.21,8.54,3.10,80.97,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,19.49,19.33,10.14,32.18,24.72,6.29,2.85,84.23,,,,,,,,
 TN170,Jul 18 2004 08:41:28,47 32.28 N,124 45.48 W,47.538,-124.758,None,19.83,19.67,9.79,32.28,24.86,6.24,2.59,84.15,,,,,,,,
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,2.37,2.35,13.48,29.61,22.13,8.15,2.73,79.57,10.94,0.49,0.64,1.73,30.37,9.68,6.66,1.44
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,7.23,7.17,12.51,29.66,22.35,7.13,1.72,80.25,13.76,0.50,0.98,1.89,31.77,7.97,4.66,0.58
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,12.10,12.00,12.46,29.67,22.37,7.04,2.09,81.37,14.36,0.50,1.06,1.92,32.57,7.81,5.06,0.37
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,19.15,18.99,12.25,29.70,22.43,6.79,1.48,82.59,15.25,0.53,1.27,1.97,32.99,7.53,3.71,0.44
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,31.74,31.48,12.15,29.72,22.46,6.65,1.36,81.68,15.93,0.52,1.13,1.98,33.61,7.33,3.24,0.46
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,51.62,51.18,11.57,29.96,22.75,5.92,0.47,81.76,18.59,0.55,1.06,2.16,35.88,6.55,0.73,0.51
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,81.85,81.15,11.17,30.12,22.95,5.39,0.34,80.46,21.58,0.51,0.95,2.35,39.60,6.01,0.00,0.00
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,121.39,120.34,11.20,30.20,23.01,5.40,0.36,77.83,21.08,0.54,0.92,2.36,40.02,6.03,0.00,0.00
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,171.72,170.21,11.30,30.26,23.04,5.59,0.35,76.28,2.26,0.58,1.75,2.26,38.02,6.24,0.00,0.00
 TN170,Jul 15 2004 05:51:36,47 33.36 N,122 26.76 W,47.556,-122.446,P29,219.29,217.34,11.31,30.34,23.10,5.70,0.70,56.25,17.92,0.54,2.15,2.23,38.93,6.28,0.00,0.00
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,2.43,2.41,13.04,29.61,22.22,8.05,3.30,80.07,11.74,0.48,0.06,1.64,31.75,8.97,6.70,0.97
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,7.05,7.00,12.78,29.62,22.27,7.70,5.43,81.14,13.47,0.49,0.92,1.73,31.95,8.46,4.89,0.73
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,12.05,11.95,12.60,29.65,22.33,7.28,2.41,82.97,14.70,0.52,1.06,1.82,32.64,,3.30,0.48
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,22.12,21.93,12.43,29.69,22.39,7.06,1.49,83.29,15.14,0.52,1.11,1.84,33.73,8.07,3.04,0.50
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,32.18,31.91,12.19,29.72,22.46,6.77,1.39,84.56,15.73,0.54,1.44,1.90,33.73,7.51,1.55,0.34
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,51.90,51.46,11.66,29.86,22.66,6.24,0.25,84.80,18.50,0.58,1.10,2.05,35.61,6.83,0.29,0.46
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,82.02,81.32,11.35,30.05,22.86,5.63,0.29,82.77,21.13,0.52,0.73,2.15,37.60,6.23,0.00,0.00
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,122.00,120.94,11.12,30.17,23.00,5.30,0.29,79.77,23.18,0.48,0.70,2.30,41.76,6.25,0.00,0.00
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,171.41,169.91,10.96,30.17,23.03,5.10,0.29,77.96,23.26,0.48,0.52,2.49,45.62,5.62,0.00,0.00
 TN170,Jul 15 2004 07:13:06,47 27.42 N,122 24.54 W,47.457,-122.409,P30,214.93,213.03,10.85,30.17,23.05,4.81,0.43,63.83,24.55,0.49,1.27,2.75,51.56,5.37,0.00,0.00
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,2.38,2.36,14.29,29.54,21.91,8.59,3.94,97.01,10.37,0.04,0.33,1.43,29.85,9.37,3.72,0.84
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,7.27,7.21,13.52,29.59,22.11,8.11,1.89,99.99,9.68,0.49,0.45,1.46,30.84,9.25,2.81,0.66
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,12.31,12.21,13.33,29.61,22.16,7.93,1.73,102.25,11.28,0.52,0.77,1.58,31.64,8.80,2.53,0.56
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,22.14,21.96,12.70,29.66,22.31,7.30,0.71,104.47,13.79,0.56,1.33,1.75,32.43,8.08,1.22,0.38
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,32.31,32.04,12.16,29.72,22.46,6.72,0.29,106.27,16.03,0.57,1.63,1.91,33.82,7.46,0.78,0.24
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,52.05,51.61,11.98,29.75,22.52,6.54,0.25,106.31,17.21,0.62,1.54,1.96,34.81,7.25,0.00,0.00
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,87.02,86.28,11.31,30.04,22.86,5.61,0.27,102.42,22.11,0.49,0.48,2.17,39.77,6.17,0.00,0.00
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,121.98,120.93,11.08,30.15,22.99,5.31,0.25,100.11,23.75,0.43,0.28,2.29,41.75,5.83,0.00,0.00
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,171.85,170.35,10.86,30.16,23.04,5.07,0.28,94.49,25.13,0.43,0.19,2.43,46.50,5.57,0.00,0.00
 TN170,Jul 15 2004 08:20:29,47 23.64 N,122 21.6 W,47.394,-122.360,P31,214.63,212.73,10.84,30.16,23.04,5.02,0.32,84.56,25.14,0.43,0.29,2.47,47.78,5.52,0.00,0.00
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,2.30,2.29,14.20,29.34,21.78,9.52,5.10,75.77,7.49,0.47,0.41,1.29,36.76,9.68,3.64,0.67
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,7.01,6.95,13.06,29.54,22.16,7.75,1.60,83.28,11.21,0.53,1.04,1.57,31.63,8.57,1.75,0.34
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,11.98,11.88,12.51,29.64,22.34,7.17,0.83,86.80,12.99,0.57,1.37,1.70,32.42,7.44,0.75,0.26
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,21.91,21.73,12.35,29.66,22.38,7.01,0.47,87.63,14.96,0.60,1.59,1.83,32.82,7.65,0.30,0.21
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,31.72,31.45,12.09,29.71,22.46,6.74,0.28,88.02,16.22,0.61,1.48,1.90,33.61,8.13,0.42,0.22
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,51.83,51.39,11.73,29.79,22.59,6.32,0.25,87.79,18.74,0.61,0.88,2.00,35.40,6.96,0.31,0.24
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,81.57,80.88,11.33,29.99,22.82,5.70,0.25,86.77,22.42,0.48,0.18,2.13,37.68,6.29,0.00,0.00
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,121.49,120.44,11.09,30.13,22.97,5.37,0.24,84.94,23.72,0.43,0.15,2.25,41.15,5.92,0.00,0.00
 TN170,Jul 15 2004 09:30:22,47 19.98 N,122 26.46 W,47.333,-122.441,P32,174.41,172.88,10.87,30.15,23.02,5.06,0.34,71.78,25.16,0.42,0.23,2.46,46.49,5.56,0.00,0.00
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,2.10,2.08,14.01,28.86,21.44,9.36,6.50,69.19,4.98,0.45,0.13,1.18,30.10,10.19,8.53,1.19
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,6.96,6.90,13.49,29.21,21.82,8.84,4.31,72.23,9.55,0.55,0.52,1.51,30.42,9.01,6.29,0.82
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,11.90,11.80,12.64,29.53,22.23,7.57,2.87,80.37,12.58,0.53,0.71,1.73,30.63,8.33,6.12,0.58
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,21.95,21.76,12.29,29.64,22.38,7.00,1.04,84.33,14.41,0.59,1.24,1.86,31.72,7.74,3.25,0.31
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,32.06,31.79,12.05,29.71,22.48,6.69,0.28,86.92,15.98,0.65,1.41,1.96,32.61,7.40,0.35,0.22
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,51.74,51.30,11.48,29.92,22.74,5.92,0.26,85.90,20.55,0.56,0.28,2.16,35.55,6.49,0.29,0.33
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,81.80,81.10,11.11,30.10,22.95,5.40,0.27,84.63,23.51,0.45,0.00,2.33,39.28,5.96,0.00,0.00
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,121.58,120.53,11.00,30.12,22.98,5.29,0.29,83.21,24.59,0.36,0.00,2.38,41.43,5.81,0.00,0.00
 TN170,Jul 15 2004 10:26:09,47 19.2 N,122 30.0 W,47.320,-122.500,P33,150.64,149.33,10.95,30.13,22.99,5.19,0.35,73.56,24.95,0.41,0.00,2.46,43.20,5.73,0.00,0.00
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,2.23,2.21,14.04,29.33,21.80,10.08,11.10,73.00,2.19,0.22,0.56,1.31,22.23,10.79,19.64,2.67
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,6.86,6.80,13.22,29.46,22.07,8.05,5.35,79.07,7.52,0.33,1.87,1.61,26.68,8.86,12.00,1.06
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,12.39,12.29,13.09,29.48,22.10,7.86,4.74,81.17,6.87,2.01,2.10,1.66,27.67,8.62,10.12,1.04
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,22.25,22.07,13.06,29.49,22.11,7.86,3.82,81.20,8.67,0.34,2.12,1.67,28.06,8.58,10.42,1.02
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,32.17,31.91,12.95,29.52,22.17,7.80,4.02,79.55,9.91,0.35,1.76,1.69,28.75,8.55,10.61,1.30
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,52.17,51.73,12.73,29.58,22.25,7.55,4.54,80.24,10.99,0.38,1.52,1.74,31.82,8.34,8.46,1.04
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,81.64,80.94,12.68,29.61,22.28,7.51,3.16,79.74,11.96,0.38,1.28,1.74,31.52,8.27,0.00,0.00
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,122.08,121.03,12.56,29.63,22.32,7.24,2.54,80.00,13.08,0.41,1.74,1.84,32.61,7.76,0.00,0.00
 TN170,Jul 15 2004 12:02:11,47 10.92 N,122 37.98 W,47.182,-122.633,P35,164.42,162.98,12.46,29.66,22.37,7.16,3.33,79.01,14.05,0.42,1.86,1.89,33.60,7.80,0.00,0.00
 TN170,Jul 15 2004 13:28:13,47 10.08 N,122 47.22 W,47.168,-122.787,P36,2.28,2.26,14.70,29.33,21.67,9.75,8.32,73.34,0.46,0.20,0.46,1.39,21.64,11.05,18.25,2.15
 TN170,Jul 15 2004 13:28:13,47 10.08 N,122 47.22 W,47.168,-122.787,P36,7.54,7.47,14.69,29.33,21.67,9.97,8.57,74.91,0.43,0.20,0.39,1.35,19.80,11.08,17.66,2.74
 TN170,Jul 15 2004 13:28:13,47 10.08 N,122 47.22 W,47.168,-122.787,P36,12.65,12.55,14.25,29.36,21.79,9.31,8.48,76.12,3.25,0.26,1.33,1.56,22.83,9.87,16.37,1.36
 TN170,Jul 15 2004 13:28:13,47 10.08 N,122 47.22 W,47.168,-122.787,P36,22.64,22.45,13.27,29.45,22.05,8.01,4.62,79.75,8.10,0.35,2.26,1.78,26.65,8.78,11.01,1.29
 TN170,Jul 15 2004 13:28:13,47 10.08 N,122 47.22 W,47.168,-122.787,P36,32.61,32.33,13.03,29.48,22.11,7.67,2.49,81.27,8.45,0.38,2.66,1.83,28.51,8.48,7.76,0.90
